marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_text,review_date,label
US,8105432,R3O5K94NWGX87F,B00KTIWIWQ,434097560,Red Yeast Rice,Grocery,5,0,0,N,Y,Five Stars,Fast shipping and good product.,31-08-2015,1
US,36680582,R1EWUZ6HT6TQHD,B00W2ZGBNQ,23582653,Matcha Green Tea Powder - Dual Certified Organic - Ceremonial Grade (35g) - True Japanese 1st Harvest - 200 Years History by GREENHOUSE SUPERFOODS [1.23oz],Grocery,5,1,1,N,Y,Great Ceremonial grade matcha,I have purchased ceremonial grade matcha from three different vendors and this was by far the best of the three.  It isn't bitter and it has a smooth mouth feel.,31-08-2015,1
US,41855640,R14RNK4F6OPVHI,B00MGDVYCM,527526119,Emerald Cocoa Roast Dark Chocolate Almonds - 38 oz.,Grocery,5,0,0,N,Y,Five Stars,Delicious,31-08-2015,0
US,13730310,R29XUIKKYB1SVA,B00NESWWIS,807933739,Fiber One Chewy Bars Oats & Chocolate: 36 Bars of 1.4 Oz,Grocery,5,2,3,N,N,Very Satisfying!!,"I needed more fiber in my diet and decided to try these Fiber One Oats and Chocolate Bars. They satisify my need for fiber and my love of chocolate.<br /><br />Each bar is 1.4 ounces and provides 35% of your daily fiber. They have 4g of fat per bar. These bars are made by General Mills. The bars are chewy and a little crunchy. They are naturally flavored. Some of the ingredients in the bar are semisweet chocolate chips, whole grain oats, barley flakes, sugarcane fiber, soy lecithin and milk.<br /><br />This is a great value for this hard cardboard box. This is the price that I would get if I went to Sam's Club. These bars are regularly sold in vending machines and at convenience stores. They are great snacks, for the kids in-between meals, to take on the run, to take on vacations or anytime you want something healthy to eat on the go.<br /><br />I was very pleased with these bars and I continue to purchase them.",31-08-2015,1
US,48872127,R22YPES48XVR9Z,B00O8SQTIM,46432804,Gerber Good Start Infant Formula Sample Box,Grocery,3,0,0,N,N,Okay formula,"Like most working moms, I can't pump enough to feed my baby exclusively breast milk. For these formulas, I preferred the gentle version to the soothe version for our son. Overall, these aren't my favorite formulas. I felt like they caused more intestinal issues than other formulas. (I'm still stymied why many formulas, like the soothe version, use complex sugars when babies should be getting most of their sugars in a simple form, like they do in breast milk. I know it's probably cheaper for the company, but I'd prefer to pay more and have a formulation closer to breast milk. But this is just my opinion, and this may work very well for lots of people.)",31-08-2015,1
US,12859252,RTL7D7ONFKQTO,B0064OLVFY,518513658,Cheese Wax 1 lb - Red,Grocery,5,0,0,N,Y,Five Stars,Love it!,31-08-2015,1
US,33828780,R2B9WKQP7ZZVPQ,B006ONNLNA,702537450,"Gustaf’s Traditional Dutch Authentic Double Salt Licorice (Dubble Zoute Drop), 7-Ounce Tub",Grocery,1,0,5,N,Y,It's actually TOO salty.,Not what I expected.  Did not like it at all.,31-08-2015,1
US,36075342,RAB23OVFNCXZQ,B00LPRXQ4Y,339193102,"17"" 2003-2006 Ford EXPEDITION Ford F150 2004-2008 OEM Chrome Center Cap Hubcap Wheel Cover 3518 5L34-1A096-GA",Automotive,1,0,0,N,Y,"As it was used,","As it was used, the method that Ford used to attach it to the wheel was worn and thus the cap flew off into the night on a gravel road",31-08-2015,0
US,42462164,R3NORADVJO6IE6,B000C7S0TO,907684644,Spectra Premium CU1909 Complete Radiator for Toyota Camry,Automotive,5,0,0,N,Y,Five Stars,"Put it in fine, no problems. Shipping was decent 5 days.",31-08-2015,0
US,21241933,R299F4SO98S5OO,B000CO9WE4,752246352,K&N E-4665 High Performance Replacement Industrial Air Filter,Automotive,5,1,1,N,Y,Great fit and performance on the surface drive motor.,Fit wonderfully on my 36HP Pro-Drive motor.,31-08-2015,1
US,52570308,R2DA9DOT03UW6I,B000GKD5NI,105401756,Suncutters Rear Window Shade,Automotive,5,2,3,N,Y,Good for the price. Fits fairly good on 2010 Toyota Camry,"Good for the price!  So far I have put it up in the back window of my 2010 Camry and after several times using my spit and pushing very hard on the suction cups so that you get a black circle effect from looking at it from the outside of the window, they have stuck and have not come off at all.  Make sure you use spit and apply pressure around the entire suction cup to make a secure seal.  Like I said from outside it should look like an all black circle if you have a nice seal going.  Has been up for around one month and has stayed.  It could have been made a little wider as it doesn't cover the entire back window top to bottom, but does seem to be pretty good coverage side to side.",31-08-2015,1
US,38200102,R2OGCH681EQHU6,B009SDA7TE,728471129,Lug Nuts Landcruiser Tundra OEM Mag 14x1.5 Thread Set of 20 Pcs,Automotive,5,0,0,N,Y,Five Stars,Fit perfectly on my 2012 Tundra with stock alu rims.,31-08-2015,1
US,34866169,R2JMKIC16MHD7,B00KV15KRG,962286893,Fits 2007-2009 Honda CR-V Real Gray Leather Seat Armrest Covers (Leather Part Only),Automotive,5,2,2,N,Y,Fit Well and Better Quality,Product fits well and closely matches color of original equipment.....much better quality than the original.,31-08-2015,1
US,184627,R1DB5DA7CWWTI8,B0002JMAKW,267002949,Castrol 12614 Dot 4 Synthetic Brake Fluid,Automotive,5,0,0,N,Y,"convenient, fast delivery,","convenient ,fast delivery, and fair price",31-08-2015,1
US,2975964,R1N8XWFDK4QACP,B00XJKMM6S,570789093,New Power Window Switch for 1990-2003 Mitsubishi Montero Pajero V31 V32 # MR753373 MB781916,Automotive,5,0,0,N,Y,Five Stars,is good,31-08-2015,0
US,40946484,R19VFLX6MRU0CX,B000C5CEKC,389524802,Motorad MGC-791 Locking Fuel Cap,Automotive,5,0,0,N,Y,GOOD deal.  Great cap,"wonderful.  if you need a locking cap, and we did for our jeep grand cherokee as there was a rash of gas siphoning last winter, this is a good one.  no problems.",31-08-2015,1
US,12554469,RLTD8YDGTP9PT,B00GD9R2A8,21425394,Genuine Ford AL3Z-17032-A Wheel Lug Nut Wrench,Automotive,1,0,0,N,Y,Does not fit my Ford Taurus,Does not work with my Ford Taurus. But there's no description on this item whether it will or will not.,31-08-2015,0
US,35335277,R78B5LCFJ52SR,B00RM327NG,816815445,Air Vent Smartphone Car Mount w/ Magnetic 1 Step Mounting Technology - Best Cell Phone Holder for Your Car,Automotive,4,0,0,N,Y,Not bad!,"I really loved this little mount; now I like it. It fell a little more often than I hoped (maybe my phone was too heavy? Maybe i didn't connect the magnet exactly?). Either way, it was great when I needed the GPS. It did eventually fall off one night with the phone and disappeared into my car. I found it much later, attached to a magnet in my car door and smashed from my closing the door. So GREAT idea, but the magnet is weird.",31-08-2015,1
US,44957003,R33SKWL0HEQIQ9,B0071NL7UQ,192225755,FDJ New Replacement Honda Gas Fule Tank,Automotive,5,0,0,N,Y,Five Stars,Just what I wanted.,31-08-2015,0
US,444125,R1HIOV0UX7P13D,B00DSOL0FY,849414056,Omix-Ada 17402.09 Oil Fill Plug,Automotive,5,0,0,N,Y,Five Stars,Great product and fast service.,31-08-2015,1
US,35829199,R4WS0E0MSP9DH,B00GRV48TK,651316983,GMB 530-2480 Fuel Pump Module Assembly,Automotive,5,2,2,N,Y,Well made,Appears to be well made. It does what it's supposed to do.,31-08-2015,1
US,16825098,R2RUIDUMDKG7P,B000E4PCGE,694793259,"00-03 NISSAN SENTRA MIRROR RH (PASSENGER SIDE), Power, Non-Heated (2000 00 2001 01 2002 02 2003 03) NS35ER 963015M000",Automotive,3,0,0,N,Y,new and a great look. Only bad thing is that one of ...,"Product was as described, new and a great look. Only bad thing is that one of the screws was stripped so I couldn't tighten all three.",31-08-2015,0
US,2583392,RZSA6L4M4D4XA,B005Z8HAUK,732072782,Slime 40026 2X Heavy Duty Direct Drive Tire Inflator,Automotive,5,0,0,N,Y,Five Stars,SO much quieter than other compressors.  VERY quick as well.  You will not regret this purchase.,31-08-2015,1
US,10127903,R1O3NGQNCFXKR6,B0043AV4NK,533179941,"MegaBrand N1 4"" Burnt Tip Muffler Exhaust 2.5"" Inlet Universal",Automotive,5,0,0,N,Y,decent,"Great for the price, only<br />Issue was the silencer was a little bent and it rattles when the car is revved. Overall great quality",31-08-2015,0
US,17937309,R2IEM66RCBJ95A,B00CDHD76C,126169507,Jackly 45-in-One Mobile Phone Screwdriver Set (JK-6089),Automotive,5,0,0,N,Y,Nice set of tools for the edc bag,Nice set of tools for the edc bag...I have used this a few times now since purchase and there seems to be a bit to fit everything in a small compact package,31-08-2015,1
US,17145638,R2BQ9O517KSCP8,B000CF1XO0,475232737,Bosch 3397118942 Aerotwin Wiper Blades - Set of 2,Automotive,5,0,0,N,N,Five Stars,Everything ok,31-08-2015,1
US,32813839,R1KF86427VR7AC,B003VLBPJA,897802619,"Heavy-Duty 15"" Cargo Net for Motorcycles, ATVs - Stretches to 30""",Automotive,3,0,0,N,Y,Three Stars,I hope the hooks are strong enough.,31-08-2015,1
US,11918144,R5ODXADP3X37,B00HYYNWEQ,565743377,TireGard (13-315U) Wireless Tire Pressure Monitor System,Automotive,1,0,3,N,Y,3 weeks on my Harley and there working great.,"Very differcult to set up. Didn't want to warranty until I told them I bought them from amazon. Big Bike Parts I won't be buying anything from them ever again. I installed the FOBO, sensors, downloaded the appl. and they started to work right away. 3 weeks on my Harley and there working great.",31-08-2015,1
US,25302320,R1QIFAXVIBG2NG,B00JDQ44X6,327611023,Slipstreamer S-267 Windshield - 19in. - Clear S-267-19,Automotive,2,0,1,N,Y,Two Stars,For,31-08-2015,0
US,18950470,R16413JORYSH9N,B00NHJO9BW,888032964,Dayincar Toyota Seat Systems 5-Gear Switch To the Left 1 Seats For Toyota,Automotive,5,0,0,N,Y,Would highly recommend!,"Wiring was simple, and since mine has the side airbags I had the heaters installed in the seats. Love the look of the controls. It adds about 12w per step for a total of 60W when on the highest setting per seat.",31-08-2015,1
US,810098,RPJRV30EX3QLE,B00K2MYPY8,220204782,ITC (21211-NI-DB) Radiance Nickel Reading Light,Automotive,5,0,0,N,Y,Five Stars,I love these lights!,31-08-2015,1
US,129966,R23O333LPMEXAB,B000CODGZU,79253208,"Keeper 05628 Chrome Fold Away Cleat, 2 Pack",Automotive,5,0,0,N,Y,Five Stars,There great for i have had them on other trucks,31-08-2015,1
US,46275481,R2IEF9PHY6KNHN,B000VUASMY,742397674,Dee Zee DZ86917 Heavyweight Bed Mat,Automotive,1,0,0,N,Y,Poorly made,Poorly made showing fiber/ thread material (white) on all black surface did not look good.,31-08-2015,1
US,25720064,R3KOQKHD8M0FLQ,B00OPNRMHW,706331706,B2 2005-08 BMW E90 3-SERIES Front Kidney Grill & FRONT GRILLE 323i 328i Gloss Black,Automotive,5,0,0,N,Y,Five Stars,"Very nice, high quality, gloss black Kidney Grill.",31-08-2015,1
US,46275481,R1M8GYYZVB7ZEX,B000BRJSVE,826684273,Kwikee (902809025) 1-Step,Automotive,5,0,0,N,Y,Good quality,Came with everything needed.,31-08-2015,1
US,129005,R28ST4RLL4VBOP,B00ETHGCDY,914928107,Dope Inspired VW Sticker Decal,Automotive,5,0,0,N,Y,I love it,This decal is literally dope itself I love it and thanks for the free gift with my purchase,31-08-2015,1
US,12355875,R20S7DPGDWCM91,B00JH2DL4O,376343634,APDTY 022353 EGR Exhaust Gas Recirculation Valve Fits V6 3.3L or 3.8L On 2007-2008 Pacifica 2008-2010 Chrysler Town & Country or Dodge Grand Caravan 2007-2011 Jeep Wrangler 2009-2010 VW Routan,Automotive,4,3,3,N,Y,Fits 2010 Jeep Wrangler perfectly,Fit my 2010 Jeep Wrangler perfectly and saved me a ton of money as the dealer was going to charge more than double the cost for the part.,31-08-2015,1
US,32288154,R2PNF1QGR4SMTD,B000BTO0CY,770978336,AIR LIFT 59502 Ride Control Rear Air Spring Kit,Automotive,5,1,2,N,Y,Excellent Customer Service!,"Air Lift builds a quality product and stands behind it. Don't let one whiner make you believe otherwise!<br />I installed this set on my Toyota T100 2wd. It fit perfectly, installed easily and the one issue I did have, AirLift customer service handled swiftly and without question. I look forward to these air springs giving us many miles of worry free towing of our Vintage Canned Ham Trailer, even with the bed of the truck loaded with my Motorcycle and everything but the kitchen sink",31-08-2015,1
US,40585445,R26NFAHINEWAEN,B00O14U6JG,324591176,"3M Scotchprint Series 1080 Cosmic Blue Vinyl Car Wrap Film Sheet Roll - 3M1080 - 2ft x 5ft (10 sq/ft) (24"" x 60"")",Automotive,4,0,0,N,Y,Four Stars,Discolors very easily if stretched too hard.,31-08-2015,1
US,188970,R30PC3PI7TAFOC,B00BI8RTAC,890418813,"APDTY 012132 Master Power Window Switch Fits Select 1995-2005 Cadillac, Chevrolet, GMC, Oldsmobile (Front Left Driver-Side; Check Vehicle Chart To Ensure Proper Fitment Replaces 19244658, 15151360)",Automotive,5,0,0,N,Y,Five Stars,works great,31-08-2015,1
US,23208852,R1R9W3X9RR2T9N,B0015PTXAW,897692749,Anzo USA Ford F150 Projector with Halo LED Headlight Assembly,Automotive,5,0,0,N,Y,Five Stars,Cool design.,31-08-2015,0
US,1014211,R1WALF7P75YCOL,B00OTBCIRE,237588003,Xprite C2 Series Curved 50-inch 288W 96 Cree LED Screw Surface Off Road-Spot and Floodlight Combo,Automotive,1,1,2,N,Y,One Star,It was nice for a month than got a leak in it and trying to figure out how to warnty it,31-08-2015,1
US,108462,RF7RRN1FJPJ6H,B00NPYXAWS,948492051,"Exlight Escape Tool Seatbelt Cutter Window Breaker Emergency Car Hammer, Color Yellow, Package of 8",Automotive,5,0,0,N,N,I recommend this item,"I recommend this item. Hi, While I haven't had to use it yet.....thank goodness.....I am so thankful to have it in my families and my vehicles. Looks very sturdy and saw a special on the news with the same tool and it worked great! So Glad I Ordered them!",31-08-2015,1
US,32320128,R2A199P9FQ9EDK,B00WE65J3G,175161243,Front Matt Black Angry Birds Grille Grid Grill with Mesh inserts Fit 07-15 Jeep Wrangler 2/4 Door,Automotive,5,0,0,N,Y,Love it! great quality easy,Love it ! great quality easy install,31-08-2015,1
US,4189933,R3ROHBNH20Y6Q6,B001U6JWOS,969390272,"FH-PU002114 Classic Synthetic Leather Car Seat Covers, Airbag compatible and Split Bench",Automotive,2,0,0,N,Y,"loose, hot and sweaty",Purchased the gray and black ones a while back was kind of easy to install once you watch the video on YouTube Not such a great fit but great for looks and seat protection Would advise you to cover them with a towel on long hot days and if your be driving for awhile or traveling a distances,31-08-2015,1
US,16864569,RK93BLP1IC846,B000NCI854,221562147,Schumacher SE-1510MA '100/15/2 Amp' 6V/12V Automatic Charger with Engine Start,Automotive,4,2,2,N,Y,Good charger,Charges fine. Battery clips do not grip tightly after a few uses. I have oiled them etc. but it seems that the spring has just to weak for the job.,31-08-2015,1
US,27803727,R76VPM7TVJD9M,B00LPIKK38,185094534,3 PACK - VIDEO SURVEILLANCE DECALS sticker decal label video warning cctv camera,Automotive,5,0,0,N,Y,Five Stars,needed for the windows. Keeps out people.,31-08-2015,0
US,2207964,R25NERHXGDYOO5,B00ZLR8C3Y,600548939,Decal Sticker Warning Property Protected By Electronic Alarm System Durable Fun hobbies,Automotive,4,0,0,N,Y,Four Stars,"Thanks, I got the stickers",31-08-2015,0
US,42356768,R29P36CMQNAOXB,B00G3JVS8A,412902441,Zone Tech Genuine Wood Travel Vehicle Hanger,Automotive,5,0,1,N,Y,Five Stars,Thanks,31-08-2015,0
US,26448600,R1E10DVTRR1MUM,B000IY8OKQ,107057812,NGK (9578) HE62 Premium Spark Plug Wire Set,Automotive,5,0,0,N,Y,NGK fan for life,The only plug wires i buy are NGK . cant beat them and amazon has the best prices on them!. if you have another brand on there now expect to see a power boost and better gas millage,31-08-2015,1
US,30920961,R1P01VTLHAJ0SB,B009AA9K20,436006232,Monroe 906964 Strut-Mate Strut Mounting Kit,Automotive,2,0,1,N,Y,Two Stars,These do not fit a 2008 Nissan Sentra I had to return.,31-08-2015,1
US,12309362,R38ZKCJB3C3UDU,B008OMB5G4,521738463,BOX of 25 each - 160 Ounce PAINT MIXING CUPS =5 QUART Bucket Cup) by Custom Shop - Cups have calibrated mixing ratios on side of cup BOX of 25 Paint and Epoxy Mixing Cups,Automotive,5,0,0,N,Y,Five Stars,Great product at a great price. And shipped ontime.,31-08-2015,1
US,1763672,R2I7FOTJ5G6B1X,B00K72C1T4,840428938,Extreme Max 1229.4000 Battery Buddy Intelligent 6V / 12V Battery Charger / Maintainer,Automotive,4,0,0,N,Y,Maintains,"Works for maintaining, but causes terrible noises. Does not work to recharge a dead battery, read is not completely accurate, reads as battery good, when battery is not charged enough to start vehicle.",31-08-2015,1
US,13017814,R10PK14L3HGWA1,B00092893E,994164024,Chevron Techron Concentrate Plus Fuel System Cleaner,Automotive,5,0,0,N,Y,Five Stars,Was as advertised.,31-08-2015,0
US,33077386,R2TX0YSSC0G4VJ,B000WOZSGK,539829221,K&S Technologies Turn Signal Stem Replacement 33490-MK3-000 for Honda,Automotive,2,0,0,N,N,Honda 650 Turn Signal Stem,"Threaded Stem does NOT have a Cap Imbedded in the rubber which stiffens the corrugated part.  Stem threaded part is the only thing holding onto the rubber and will pull out of rubber when tightened onto cycle bracket. Threaded stud is correct size to fit hole in motorcycle bracket, yet Hole through stem is too small to allow all wires with connectors to pass through.",31-08-2015,1
US,13644820,RH1WZ07DO2ELB,B001KSCDWE,399583096,ACDelco 45A1059 Professional Outer Steering Tie Rod End,Automotive,5,0,0,N,Y,Five Stars,Delivered as expected.,31-08-2015,0
US,20685469,R1MNJINGLVD5MA,B002MQFTLU,177914974,StaiBC Toyota Corolla Passenger Side Interior Door Handle,Automotive,5,0,0,N,Y,Just what I needed. With a little help from ...,Just what I needed.  With a little help from a youtube DIY video it fixed the problem with out a visit to a mechanic.,31-08-2015,1
